studentID,School,age,sex,mother tongue,BMI/nutrional status,Grade 1 Final ratings in Math,Grade 1 Final ratings in English,Grade 1 Final ratings in Filipino,Grade 1 Final ratings in Araling Panlipunan,Grade 2 Final ratings in Math,Grade 2 Final ratings in English,Grade 2 Final ratings in Filipino,Grade 2 Final ratings in Araling Panlipunan,Grade 3 Final ratings in Math,Grade 3 Final ratings in English,Grade 3 Final ratings in Science,Grade 3 Final ratings in Filipino,Grade 3 Final ratings in Araling Panlipunan,Grade 4 Final ratings in Math,Grade 4 Final ratings in English,Grade 4 Final ratings in Science,Grade 4 Final ratings in Filipino,Grade 4 Final ratings in Araling Panlipunan,Grade 5 Final ratings in Math,Grade 5 Final ratings in English,Grade 5 Final ratings in Science,Grade 5 Final ratings in Filipino,Grade 5 Final ratings in Araling Panlipunan,Grade 6 Final ratings in Math,Grade 6 Final ratings in English,Grade 6 Final ratings in Science,Grade 6 Final ratings in Filipino,Grade 6 Final ratings in Araling Panlipunan,School MPS
S0826,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,F,Tagalog,Overweight,92,99,94,95,90,93,88,78,85,77,99,94,98,94,95,90,83,98,94,91,89,96,84,76,76,97,77,94,75.71
S0827,Urdaneta I Central School,12,M,Filipino,Wasted,78,89,94,90,99,79,80,85,93,96,90,78,76,78,85,83,99,100,100,85,95,99,100,94,93,93,94,82,66.82
S0828,Urdaneta I Central School,7,F,Filipino,Normal,86,90,94,93,89,79,93,97,78,82,100,80,89,87,92,96,87,82,96,97,82,83,81,100,76,90,82,75,66.82
S0829,Urdaneta I Central School,10,F,Tagalog,Wasted,94,82,91,85,96,75,90,91,90,75,91,99,95,83,75,89,79,91,92,78,88,86,86,93,85,98,88,98,66.82
S0830,Urdaneta I Central School,10,F,Tagalog,Wasted,82,89,75,99,91,90,78,97,77,95,92,90,78,99,84,100,81,89,95,87,99,100,81,83,83,100,100,98,66.82
S0831,Urdaneta I Central School,7,F,Tagalog,Wasted,85,83,80,83,81,80,77,90,89,89,99,79,96,99,75,93,84,83,86,77,81,98,76,98,84,81,78,97,66.82
S0832,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,M,Tagalog,Overweight,78,100,82,87,79,86,75,77,76,78,100,77,92,77,100,92,84,84,85,98,91,91,77,87,95,81,96,93,75.71
S0833,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Filipino,Wasted,79,79,78,89,99,75,78,84,87,80,81,80,96,83,75,96,89,88,75,81,93,100,79,83,94,77,88,97,75.71
S0834,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Tagalog,Wasted,76,87,97,98,78,96,95,99,91,78,92,96,94,75,85,89,77,100,98,81,97,87,97,98,76,96,77,82,75.71
S0835,Urdaneta I Central School,10,M,Filipino,Normal,79,89,89,100,82,81,95,99,91,89,89,87,88,83,97,87,93,87,76,90,93,82,89,89,82,91,93,80,66.82
S0836,Urdaneta I Central School,12,F,Ilocano,Normal,83,91,75,75,93,77,90,97,81,81,76,99,90,97,90,95,97,93,89,80,90,78,92,75,94,96,77,98,66.82
S0837,Don Alipio Fernandes Sr. IS,9,M,Tagalog,Overweight,86,89,77,98,87,93,92,77,78,76,87,91,96,81,94,90,76,79,80,88,91,95,80,97,97,92,85,87,73.08
S0838,Don Alipio Fernandes Sr. IS,8,M,Ilocano,Normal,80,77,96,96,95,99,81,90,83,88,99,89,83,92,86,89,76,82,97,87,91,75,85,99,89,98,87,100,73.08
S0839,Don Alipio Fernandes Sr. IS,9,F,Filipino,Normal,94,76,76,99,80,85,82,92,100,75,77,97,76,90,78,83,79,92,82,84,96,94,81,96,88,88,75,99,73.08
S0840,Don Alipio Fernandes Sr. IS,12,F,Tagalog,Normal,83,99,95,91,76,90,94,85,80,98,87,94,87,84,80,87,75,93,95,84,83,92,81,75,96,76,96,83,73.08
S0841,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,F,Filipino,Overweight,75,94,97,92,76,96,93,85,95,91,82,88,81,77,78,79,86,76,90,87,99,95,77,81,75,89,92,80,75.71
S0842,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Tagalog,Obese,77,89,80,100,79,93,97,89,89,99,88,96,75,87,97,94,93,80,98,90,80,97,81,98,99,81,83,85,75.71
S0843,Don Alipio Fernandes Sr. IS,11,F,Ilocano,Severely Wasted,96,82,82,90,82,84,91,82,76,90,87,87,79,89,80,91,79,79,79,80,98,86,76,80,77,90,83,80,73.08
S0844,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,F,Ilocano,Wasted,90,91,95,97,84,83,93,98,86,94,78,87,89,96,90,89,88,83,100,83,98,95,93,96,81,83,90,99,75.71
S0845,Don Alipio Fernandes Sr. IS,7,F,Tagalog,Overweight,95,94,98,81,88,94,82,92,85,94,99,85,88,86,96,78,77,84,81,96,98,83,88,77,82,75,86,91,73.08
S0846,Urdaneta I Central School,11,M,Ilocano,Obese,90,77,89,83,92,88,83,84,78,98,100,81,99,93,92,99,97,96,76,85,100,75,77,97,93,90,88,84,66.82
S0847,Don Alipio Fernandes Sr. IS,9,M,Filipino,Severely Wasted,96,95,80,86,94,98,97,94,100,79,88,78,97,75,79,95,81,97,79,87,79,79,93,83,96,98,85,88,73.08
S0848,Urdaneta I Central School,10,F,Tagalog,Overweight,97,81,93,99,83,83,88,88,84,89,76,92,80,86,84,86,92,85,85,90,87,95,77,94,78,100,78,84,66.82
S0849,Don Alipio Fernandes Sr. IS,8,M,Filipino,Wasted,95,84,92,99,91,83,81,77,82,93,91,97,80,96,77,97,87,99,100,92,86,78,96,84,98,89,94,81,73.08
S0850,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Tagalog,Obese,84,85,85,75,77,77,95,96,100,88,90,78,85,85,85,89,82,99,98,92,97,90,93,83,98,98,94,95,75.71
S0851,Don Alipio Fernandes Sr. IS,10,F,Filipino,Overweight,75,87,77,95,75,99,83,88,77,81,80,87,80,79,97,75,95,98,77,86,84,82,96,81,91,88,94,95,73.08
S0852,Don Alipio Fernandes Sr. IS,11,M,Tagalog,Wasted,81,80,96,86,100,94,93,79,91,87,84,78,100,82,80,80,90,87,86,87,94,75,75,88,84,99,81,78,73.08
S0853,Don Alipio Fernandes Sr. IS,9,F,Ilocano,Normal,82,82,95,75,83,88,85,81,94,86,75,81,87,79,94,78,77,100,81,85,79,84,77,75,94,97,83,76,73.08
S0854,Urdaneta I Central School,10,F,Filipino,Wasted,79,100,75,82,92,78,77,87,96,81,81,77,80,95,81,91,94,80,96,79,89,97,75,88,81,88,81,87,66.82
S0855,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Filipino,Overweight,89,88,79,92,96,85,85,83,77,93,98,80,90,93,84,81,75,89,97,75,79,76,92,98,75,92,99,75,75.71
S0856,Don Alipio Fernandes Sr. IS,12,M,Ilocano,Normal,75,83,84,99,80,95,93,90,88,88,79,98,91,87,91,86,85,95,96,98,90,97,86,89,94,100,97,77,73.08
S0857,Don Alipio Fernandes Sr. IS,12,F,Filipino,Wasted,85,75,78,85,96,77,98,92,87,83,88,92,86,82,92,95,88,90,97,76,76,96,88,94,82,84,100,89,73.08
S0858,Don Alipio Fernandes Sr. IS,6,F,Ilocano,Normal,97,86,87,75,97,82,94,83,84,82,86,82,78,76,78,91,91,97,91,80,89,100,95,95,98,96,81,86,73.08
S0859,Urdaneta I Central School,6,F,Filipino,Overweight,81,93,80,81,89,82,85,97,90,97,77,86,87,91,90,77,88,85,80,89,76,88,79,92,77,80,91,76,66.82
S0860,Don Alipio Fernandes Sr. IS,6,M,Filipino,Severely Wasted,85,89,94,75,75,92,96,96,77,92,90,81,83,95,75,75,76,78,82,93,100,81,84,91,78,91,99,78,73.08
S0861,Don Alipio Fernandes Sr. IS,6,F,Filipino,Obese,94,79,99,93,94,90,83,78,90,99,96,77,100,88,90,94,86,82,97,92,77,85,92,76,100,80,98,97,73.08
S0862,Urdaneta I Central School,12,M,Ilocano,Wasted,79,84,77,80,95,96,88,98,91,95,91,83,91,81,96,94,83,79,95,97,87,76,94,85,93,99,97,89,66.82
S0863,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Tagalog,Overweight,87,99,97,91,76,79,86,79,88,95,92,99,93,77,97,83,75,96,88,98,83,94,93,92,77,85,100,75,75.71
S0864,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,F,Filipino,Wasted,78,94,89,82,90,83,96,85,84,81,98,91,88,98,81,79,76,95,95,93,83,80,87,76,83,88,98,86,75.71
S0865,Don Alipio Fernandes Sr. IS,6,F,Ilocano,Wasted,93,97,96,97,90,78,84,83,91,97,83,78,92,94,83,84,94,99,86,92,75,91,90,99,75,88,86,81,73.08
S0866,Don Alipio Fernandes Sr. IS,8,M,Tagalog,Obese,86,97,80,92,94,85,87,83,89,85,100,78,85,98,86,81,86,86,99,100,81,93,88,88,78,99,84,96,73.08
S0867,Urdaneta I Central School,10,F,Ilocano,Normal,85,91,80,82,98,88,85,80,95,84,91,96,83,86,80,93,80,88,81,76,80,75,96,83,90,78,89,79,66.82
S0868,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Filipino,Wasted,84,77,81,96,100,90,92,90,76,81,79,88,97,90,86,77,93,95,78,81,99,88,75,84,87,80,84,87,75.71
S0869,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,F,Ilocano,Severely Wasted,78,81,98,97,82,96,82,82,77,84,99,80,86,89,78,95,91,99,76,88,92,78,99,90,85,78,90,76,75.71
S0870,Don Alipio Fernandes Sr. IS,8,F,Ilocano,Obese,97,80,78,77,83,87,98,75,86,92,99,88,99,83,88,93,90,80,80,77,89,82,75,99,77,80,82,88,73.08
S0871,Don Alipio Fernandes Sr. IS,6,F,Tagalog,Overweight,93,99,99,96,97,98,97,77,75,82,90,94,79,87,84,100,83,88,93,100,91,98,83,80,91,76,77,98,73.08
S0872,Don Alipio Fernandes Sr. IS,11,M,Tagalog,Obese,82,78,80,96,99,77,80,100,97,99,87,81,83,92,94,80,82,86,82,77,89,96,80,80,89,82,95,98,73.08
S0873,Urdaneta I Central School,9,F,Ilocano,Wasted,80,90,87,98,98,76,78,85,84,85,96,92,85,79,83,86,95,100,99,90,96,89,78,80,79,97,85,79,66.82
S0874,Urdaneta I Central School,11,M,Ilocano,Overweight,85,83,85,88,99,97,96,91,82,95,99,89,85,79,84,88,88,83,88,77,83,100,88,98,100,91,89,85,66.82
S0875,Don Alipio Fernandes Sr. IS,12,M,Filipino,Overweight,97,92,100,83,96,91,88,85,95,97,82,75,95,80,80,100,96,83,91,94,91,79,87,77,81,88,79,77,73.08
S0876,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Ilocano,Severely Wasted,78,95,93,94,96,97,82,89,76,80,98,79,95,96,90,76,96,96,91,81,77,84,98,98,88,95,84,85,75.71
S0877,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Ilocano,Wasted,93,75,75,83,85,93,82,88,75,96,95,76,90,90,75,98,92,75,93,94,78,77,89,100,89,87,77,80,75.71
S0878,Urdaneta I Central School,11,F,Tagalog,Wasted,91,90,78,95,79,80,77,76,90,85,78,95,96,100,88,87,92,97,99,77,91,94,94,91,100,92,83,95,66.82
S0879,Don Alipio Fernandes Sr. IS,7,M,Tagalog,Severely Wasted,95,85,80,91,99,94,80,84,100,81,96,99,84,94,87,83,78,97,99,85,89,90,80,100,94,77,77,91,73.08
S0880,Don Alipio Fernandes Sr. IS,11,M,Ilocano,Wasted,81,89,77,83,79,91,97,90,99,93,81,76,84,84,98,79,82,76,92,86,81,79,98,80,84,85,78,96,73.08
S0881,Don Amadeo Perez Sr. Memorial Elementary CS-East,6,M,Filipino,Wasted,86,100,93,81,85,94,92,79,93,98,82,86,76,90,100,95,87,89,81,79,80,93,94,76,92,89,93,91,75.71
S0882,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Ilocano,Normal,81,87,89,88,98,81,100,80,100,96,80,97,100,90,91,92,100,83,77,96,94,80,94,75,76,85,90,94,75.71
S0883,Urdaneta I Central School,6,M,Tagalog,Normal,88,93,89,79,82,84,80,78,84,83,82,90,97,87,89,96,79,91,75,85,89,92,78,75,77,76,96,92,66.82
S0884,Don Alipio Fernandes Sr. IS,11,M,Tagalog,Severely Wasted,75,96,75,89,84,88,100,86,79,100,92,94,94,95,82,75,87,96,92,86,81,96,84,84,91,96,98,76,73.08
S0885,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,F,Filipino,Overweight,89,84,98,76,93,78,75,93,76,92,91,75,96,99,76,82,97,89,80,87,81,81,76,83,88,84,91,95,75.71
S0886,Don Alipio Fernandes Sr. IS,9,M,Tagalog,Severely Wasted,75,81,91,79,82,88,93,81,86,94,98,88,85,92,90,88,81,97,97,93,83,80,96,98,77,80,95,79,73.08
S0887,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Ilocano,Obese,76,86,89,99,98,98,100,83,93,89,90,91,78,90,90,83,96,79,86,98,82,77,91,83,79,83,76,82,75.71
S0888,Urdaneta I Central School,11,M,Filipino,Severely Wasted,91,94,85,84,97,83,81,88,84,79,88,86,92,85,97,95,92,75,78,89,82,92,75,75,80,91,86,90,66.82
S0889,Urdaneta I Central School,9,F,Filipino,Obese,96,78,76,100,88,90,93,82,87,84,92,99,91,89,96,98,95,75,97,93,81,97,89,97,91,100,83,94,66.82
S0890,Urdaneta I Central School,10,F,Tagalog,Wasted,96,75,97,78,87,85,75,78,81,93,91,85,89,89,96,84,87,91,84,77,80,79,98,77,82,90,75,83,66.82
S0891,Urdaneta I Central School,6,F,Ilocano,Normal,85,91,93,96,88,81,83,87,84,88,95,76,84,99,80,80,80,97,92,92,87,99,96,89,98,77,77,77,66.82
S0892,Urdaneta I Central School,7,M,Ilocano,Wasted,80,87,98,84,75,98,81,83,81,78,95,83,87,97,99,98,90,83,95,100,79,82,97,98,88,81,76,90,66.82
S0893,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Tagalog,Normal,83,86,87,95,86,91,82,83,98,91,90,90,80,97,89,88,87,98,79,92,85,90,99,75,86,87,95,87,75.71
S0894,Urdaneta I Central School,9,F,Filipino,Normal,97,98,95,95,98,76,98,82,100,82,78,94,98,78,81,78,90,99,97,93,78,95,77,83,78,95,87,88,66.82
S0895,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Tagalog,Severely Wasted,82,90,87,91,99,98,84,84,81,77,99,80,84,78,99,76,80,98,77,79,78,100,87,91,98,76,86,85,75.71
S0896,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Ilocano,Overweight,80,90,86,93,96,76,86,76,95,91,90,97,88,92,92,78,98,79,92,86,99,96,78,94,88,96,88,84,75.71
S0897,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Ilocano,Severely Wasted,100,91,89,79,93,77,97,76,79,76,92,87,89,82,88,86,84,76,97,79,97,98,97,84,87,75,79,81,75.71
S0898,Urdaneta I Central School,11,M,Tagalog,Overweight,90,91,80,83,79,89,89,88,94,95,82,94,92,87,92,87,95,78,84,93,99,100,91,98,91,76,76,87,66.82
S0899,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,F,Filipino,Severely Wasted,76,77,93,90,96,83,93,88,97,86,93,96,95,98,79,76,79,97,76,97,76,80,96,85,84,99,96,94,75.71
S0900,Don Alipio Fernandes Sr. IS,7,M,Tagalog,Normal,79,81,82,95,94,90,77,95,80,97,96,87,98,83,93,76,84,98,96,86,78,92,95,86,89,75,96,100,73.08
S0901,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Tagalog,Overweight,79,85,92,97,77,91,84,79,92,96,82,81,78,77,83,92,99,78,85,91,79,100,99,76,82,78,98,78,75.71
S0902,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Tagalog,Wasted,89,81,90,91,87,75,78,75,76,92,85,89,88,97,99,77,89,95,96,84,90,77,98,80,91,84,77,95,75.71
S0903,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,F,Filipino,Wasted,89,83,85,86,95,86,99,81,99,77,96,90,98,91,87,75,95,97,95,90,77,78,80,84,98,89,92,86,75.71
S0904,Don Alipio Fernandes Sr. IS,10,F,Tagalog,Overweight,86,77,81,89,96,98,87,93,92,81,82,88,82,91,93,98,77,100,100,96,98,87,85,96,87,81,91,99,73.08
S0905,Don Alipio Fernandes Sr. IS,7,M,Tagalog,Normal,83,87,84,85,99,78,93,99,78,99,80,79,76,83,92,77,98,87,78,81,97,82,83,88,99,100,87,77,73.08
S0906,Don Alipio Fernandes Sr. IS,11,F,Tagalog,Overweight,96,90,86,93,100,84,89,76,96,85,77,87,75,75,99,98,82,75,94,93,76,95,81,86,98,99,78,87,73.08
S0907,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Tagalog,Obese,81,94,85,85,79,79,96,93,98,75,80,77,93,86,87,78,78,87,82,78,96,96,95,77,93,91,79,94,75.71
S0908,Don Alipio Fernandes Sr. IS,12,F,Tagalog,Wasted,97,93,81,93,85,94,95,77,81,83,79,80,93,91,95,88,77,81,86,98,91,80,85,78,91,94,77,97,73.08
S0909,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,M,Filipino,Severely Wasted,92,82,81,88,91,79,76,97,89,79,81,79,83,91,92,83,89,83,88,90,85,83,92,87,85,95,83,81,75.71
S0910,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Filipino,Normal,100,87,98,77,75,99,87,80,93,84,100,100,83,99,100,93,83,99,85,75,92,92,77,90,85,83,94,94,75.71
S0911,Don Alipio Fernandes Sr. IS,9,F,Tagalog,Overweight,86,80,86,93,96,75,81,85,79,90,94,83,91,84,90,83,76,95,97,76,97,94,75,86,88,83,77,95,73.08
S0912,Don Alipio Fernandes Sr. IS,6,M,Filipino,Severely Wasted,92,99,93,85,76,86,84,90,94,75,80,91,76,77,82,88,86,80,100,75,84,92,81,98,77,81,76,81,73.08
S0913,Urdaneta I Central School,12,F,Tagalog,Wasted,79,92,81,81,77,94,91,85,98,81,98,91,86,88,97,80,95,76,79,76,89,80,99,94,90,93,79,87,66.82
S0914,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Severely Wasted,78,95,96,75,77,90,79,91,82,83,91,90,94,99,79,92,85,75,99,88,96,75,87,87,96,100,81,83,75.71
S0915,Don Alipio Fernandes Sr. IS,9,M,Ilocano,Overweight,99,99,96,89,84,94,96,78,77,88,91,85,83,80,97,84,91,77,88,96,84,90,88,75,94,99,77,87,73.08
S0916,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Tagalog,Severely Wasted,78,93,78,82,90,79,84,84,100,86,79,81,85,90,78,83,78,91,75,98,97,90,82,76,87,87,87,83,75.71
S0917,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Filipino,Severely Wasted,100,87,87,87,100,84,85,80,79,94,94,77,100,76,89,98,87,98,96,86,91,99,98,84,98,97,90,82,75.71
S0918,Urdaneta I Central School,8,M,Filipino,Severely Wasted,91,82,95,82,86,92,99,88,76,91,86,93,86,97,76,98,95,86,78,90,92,75,85,82,97,92,94,79,66.82
S0919,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Filipino,Normal,84,77,85,91,90,82,83,82,89,93,96,82,77,86,93,90,75,80,82,90,80,95,100,83,77,78,95,96,75.71
S0920,Urdaneta I Central School,12,F,Ilocano,Wasted,75,92,91,95,93,93,78,98,76,99,85,81,90,100,81,90,82,89,78,75,82,89,84,81,87,93,87,85,66.82
S0921,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,F,Ilocano,Normal,75,99,94,92,78,99,91,82,98,75,84,87,98,81,88,87,89,99,100,91,86,79,94,76,93,89,86,80,75.71
S0922,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Tagalog,Obese,86,81,80,79,90,84,83,83,75,99,83,99,90,100,94,88,99,76,82,81,93,75,95,76,82,81,85,96,75.71
S0923,Don Alipio Fernandes Sr. IS,12,F,Filipino,Severely Wasted,92,95,95,94,81,76,98,97,85,94,92,78,76,89,92,100,77,81,75,96,85,84,78,85,87,82,97,80,73.08
S0924,Don Alipio Fernandes Sr. IS,12,M,Tagalog,Overweight,98,95,98,96,90,89,83,84,87,96,81,79,97,95,91,90,85,93,84,79,91,80,81,84,96,89,78,98,73.08
S0925,Don Alipio Fernandes Sr. IS,12,M,Filipino,Severely Wasted,90,76,100,95,75,97,77,79,99,81,76,85,98,99,98,82,99,84,95,76,83,78,82,82,75,80,84,84,73.08
S0926,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Tagalog,Overweight,76,98,89,91,94,84,84,75,76,96,83,82,88,97,76,84,85,75,97,98,85,78,98,76,83,95,84,96,75.71
S0927,Don Amadeo Perez Sr. Memorial Elementary CS-East,8,M,Filipino,Severely Wasted,96,95,97,79,91,76,86,91,75,92,81,87,78,76,97,87,97,80,98,79,82,75,79,94,93,80,97,80,75.71
S0928,Don Alipio Fernandes Sr. IS,6,M,Ilocano,Overweight,86,83,83,89,80,92,87,79,91,75,84,90,97,91,94,94,79,90,83,100,85,91,85,75,96,79,98,76,73.08
S0929,Urdaneta I Central School,7,M,Filipino,Obese,77,96,75,78,100,81,84,92,91,77,87,96,99,93,79,75,94,87,88,76,97,78,82,96,91,85,79,98,66.82
S0930,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,M,Tagalog,Severely Wasted,83,82,97,87,75,89,85,77,100,93,81,80,85,83,95,76,88,81,81,93,81,87,76,77,91,88,87,81,75.71
S0931,Urdaneta I Central School,10,M,Tagalog,Wasted,79,91,84,87,94,81,75,75,84,89,78,89,83,84,77,98,84,91,80,87,95,96,93,80,80,95,96,80,66.82
S0932,Urdaneta I Central School,12,F,Ilocano,Obese,82,86,84,84,83,77,90,91,99,87,78,75,92,89,92,90,79,76,97,95,89,82,98,96,91,97,93,96,66.82
S0933,Urdaneta I Central School,11,M,Ilocano,Severely Wasted,93,77,86,79,75,84,90,86,90,88,99,91,76,79,90,90,89,89,92,99,76,88,89,96,88,91,79,96,66.82
S0934,Don Alipio Fernandes Sr. IS,7,M,Ilocano,Wasted,96,96,93,75,89,92,93,85,100,93,99,77,78,79,83,88,86,80,94,91,86,89,92,98,82,75,75,78,73.08
S0935,Don Alipio Fernandes Sr. IS,9,F,Filipino,Severely Wasted,76,97,100,88,91,80,94,86,88,88,83,90,97,96,79,98,81,94,78,87,95,90,91,79,77,76,100,85,73.08
S0936,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Severely Wasted,83,95,100,94,80,75,90,80,77,76,83,93,91,78,98,78,98,89,88,90,98,99,85,93,95,97,97,92,75.71
S0937,Don Alipio Fernandes Sr. IS,9,M,Ilocano,Wasted,75,77,83,87,91,87,89,95,94,77,98,99,82,96,76,98,95,82,91,85,88,91,84,98,91,80,86,90,73.08
S0938,Urdaneta I Central School,11,M,Tagalog,Wasted,99,81,89,97,75,89,99,85,84,87,97,99,89,95,78,91,76,88,88,83,88,78,92,92,86,83,95,99,66.82
S0939,Urdaneta I Central School,9,M,Ilocano,Overweight,81,89,91,86,81,81,84,95,92,75,100,86,77,77,83,77,87,96,86,98,84,99,95,79,94,98,95,80,66.82
S0940,Urdaneta I Central School,9,M,Ilocano,Overweight,83,95,87,93,79,87,90,87,80,100,95,99,90,98,80,90,95,79,77,96,95,79,96,77,87,95,84,80,66.82
S0941,Don Alipio Fernandes Sr. IS,9,M,Ilocano,Overweight,89,87,99,94,93,95,98,88,85,100,93,92,85,85,99,98,86,87,90,90,87,80,82,99,89,83,86,88,73.08
S0942,Urdaneta I Central School,6,M,Tagalog,Severely Wasted,86,97,82,82,78,81,98,84,77,91,79,83,78,91,93,100,88,78,85,77,83,77,79,89,81,100,83,98,66.82
S0943,Urdaneta I Central School,8,M,Ilocano,Overweight,85,98,96,89,91,81,99,94,88,98,86,89,94,92,99,94,100,77,93,88,78,92,80,75,76,91,82,91,66.82
S0944,Don Amadeo Perez Sr. Memorial Elementary CS-East,9,M,Tagalog,Normal,100,94,85,89,85,100,89,96,76,80,92,94,78,91,88,96,75,82,86,75,94,84,81,95,77,85,93,100,75.71
S0945,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,M,Filipino,Obese,93,92,91,93,80,84,86,86,93,96,85,93,83,88,86,82,83,92,88,93,97,75,87,78,91,99,86,94,75.71
S0946,Don Alipio Fernandes Sr. IS,6,M,Ilocano,Severely Wasted,83,100,85,90,83,85,92,88,92,88,85,85,92,76,77,93,86,82,98,84,97,78,92,91,91,78,76,97,73.08
S0947,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Filipino,Normal,82,92,83,98,99,83,85,98,84,96,88,90,96,78,85,77,84,84,76,86,95,90,99,92,86,85,75,99,75.71
S0948,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,F,Tagalog,Severely Wasted,92,75,78,92,89,89,90,82,84,90,98,98,92,92,87,100,96,82,95,94,79,85,88,79,89,80,81,92,75.71
S0949,Urdaneta I Central School,12,F,Filipino,Normal,91,77,88,82,84,90,80,84,92,77,77,79,83,94,99,80,86,93,79,96,79,98,91,91,99,75,97,85,66.82
S0950,Don Alipio Fernandes Sr. IS,7,F,Filipino,Severely Wasted,76,88,99,75,99,83,89,85,89,95,79,91,100,90,90,84,92,86,75,95,77,78,84,92,93,95,98,83,73.08
S0951,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,M,Tagalog,Wasted,90,94,89,96,87,78,78,92,89,91,91,87,77,82,77,81,100,96,77,77,87,98,86,82,78,91,82,96,75.71
S0952,Don Amadeo Perez Sr. Memorial Elementary CS-East,11,M,Ilocano,Obese,90,92,78,85,80,90,82,93,85,79,95,93,75,78,83,88,80,99,79,88,85,94,76,81,99,78,97,92,75.71
S0953,Urdaneta I Central School,9,F,Filipino,Wasted,94,87,91,77,81,89,86,79,93,95,98,81,90,75,75,77,77,100,75,89,100,88,91,84,92,93,91,80,66.82
S0954,Don Amadeo Perez Sr. Memorial Elementary CS-East,7,M,Tagalog,Obese,92,100,92,82,88,97,95,93,79,84,78,86,98,75,81,94,98,75,90,79,96,97,88,84,98,95,82,83,75.71
S0955,Don Alipio Fernandes Sr. IS,10,M,Ilocano,Overweight,95,81,77,81,98,98,78,87,83,81,93,99,84,80,100,96,97,91,98,92,97,87,84,90,100,81,95,77,73.08
S0956,Don Amadeo Perez Sr. Memorial Elementary CS-East,6,F,Ilocano,Normal,95,88,82,77,91,97,85,99,96,97,76,97,90,83,85,89,92,98,81,85,76,96,94,97,76,76,99,89,75.71
S0957,Don Amadeo Perez Sr. Memorial Elementary CS-East,10,F,Filipino,Overweight,95,82,83,86,98,86,78,96,77,81,78,94,75,85,92,92,91,75,75,84,88,97,83,90,92,90,82,75,75.71
S0958,Don Alipio Fernandes Sr. IS,9,F,Tagalog,Normal,100,86,92,91,84,79,85,90,99,79,77,89,84,84,80,80,78,75,100,93,97,89,81,94,98,98,93,87,73.08
S0959,Urdaneta I Central School,12,M,Ilocano,Severely Wasted,75,84,96,98,89,78,76,92,94,99,86,87,96,91,87,90,79,89,84,88,95,85,78,94,92,85,87,83,66.82
S0960,Don Amadeo Perez Sr. Memorial Elementary CS-East,12,F,Filipino,Severely Wasted,97,99,85,99,90,88,95,81,81,92,90,85,98,81,100,89,76,76,91,85,81,91,83,99,97,95,80,80,75.71
S0961,Urdaneta I Central School,12,F,Tagalog,Severely Wasted,98,91,89,80,76,95,85,78,87,89,77,98,97,81,83,75,80,76,91,75,93,88,82,85,86,91,77,75,66.82
S0962,Don Alipio Fernandes Sr. IS,11,M,Tagalog,Overweight,79,86,87,78,88,98,84,93,83,100,80,84,89,85,95,97,95,95,80,77,91,97,99,78,97,90,75,100,73.08
